rewire_id,text,label_sexist,label_category,label_vector,split,consensus
sexism2022_english-8979,"Exactly my point. If you're a woman it's practically stupid not to capitalize as much as possible on the situation. You're encouraged to destroy your own family, take your kids away from the father and try to catch another beta as fast as possible.",sexist,3. animosity,3.4 condescending explanations or unwelcome advice,test,all_sexist
sexism2022_english-8995,"LOL more like the bitch doesn't want to be on record lying to congress so we could martha stewart her ass, just fucking hang her from a lamp post as an example",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-9026,All females must take collective responsibility for false rape accusations!,sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,all_sexist
sexism2022_english-9030,"[URL] Guess who's birthday, which lord and savior that one women in that video from comet children and bondage was referencing. Guess who the Hell that disgusting bitch was fucking referencing! #PizzaGate guess what month where fucking in right now.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-9033,look at this roastie cunt foid's face It's a picture of a teenage girl. I thought they liked teenage girls? How can a literal child be a roastie already?,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-9041,she lowers her prices with kids. Hang the Pedo bitvch,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-9044,What a bloody simp he must had his penis cut off after this. What a fucking simp disgrace to men. I would have killed that women right there.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-9061,Well.. from taking a look at her instagram.. shes a complete whore,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-9084,"Depth of a woman's personality: dogs, Netflix, alcohol, selfies, makeup",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-909,"If it happens, it will be the final nail in the coffin of any kind of real equality, when women's bodies literally become for sale. Well, incels would agree with you there, that a sex robot is indistinguishable form a real woman.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-9149,You have no idea what you are talking about. Just another pussy making excuses for the world you're NOT fixing.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-9152,Naaa! What cunt?,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-9199,Some of these women get fucked by their dogs for goodness sakes.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-9254,It is becoming so blatant now. Men are demonized while women are praised for literally everything. Men's problems are thrown under the bus while female problems are put at the forefront of everything (even when the problem affects men more).,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-9258,"Bitch deserves to be beaten only because she said that line, I just hate these kind of people, ""Oh He's done something wrong but you can't do it to him because he is X"", like honestly.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-9291,And the vast majority of those disdainful individuals happen to be women,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-9303,"There was an experiment where the scientists were introducing the value of the money to monkeys or chimpanzees. Just little shiny discs they could trade for food and things. It didn't take the females long to start selling sex. Well, there you go.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-9363,"She got trolled so hard, women shuoldn't be allowed on the internet",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-9403,Let the females die from the elements as punishment for their slut nature.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-9415,This is why you make a move within the first 15-20 minutes of arriving. If you wait hours and hours before you try to kiss her she's gonna wonder if something's wrong with her or if you're just a pussy.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-9427,Don’t hate women I just understand the price that is paid being with them (not sex) and it’s not worth it...AT ALL.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-9511,Finally a thing hoes are good for!,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-9513,"Women have wielded the power of their pussy from the dawn of man until we are extinct, and women will likely bring about the extinction.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-9561,They want a husband that does DIY and manly tasks but they don't sleep with them.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-9568,"How dare you treat gay people and women as humans, shitlord? I for one will side with the people honor killing gay people and women. It's about Social Justice.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-959,Pimps need thots?,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-9599,Some time ago I was talking to a girl and it went well. She was talking about her hoe phase and I instantly ghosted her. Fuck that.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-9615,Crazy young mothers want attention for themselves so they come up with this transgender bullshit. Fathers have to step up and tell their crazy wives to knock it off.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-9692,Go for more traditional women. They cheat at a far lower rate than city girls.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-9809,Why is she in cadet uniform? TAKE HER ASS BACK TO THE KITCHEN!,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-9835,She's an attention whore who made her exit upon getting news about Big Brother.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-9850,No lol women want 8+ but theyll settle for a 5 if thats what you want to be,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-9907,More proof females are not good leaders,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-9931,Lol yeah i saw that...bitch was a fucking whale....and still found saps to fuck her on the regular....fucking eww,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-9937,twitter is my side bitch #Gotem,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
