rewire_id,text,label_sexist,label_category,label_vector,split,consensus
sexism2022_english-13636,Hildegarde von Bingen..the only woman composer ever considered truly great. Amazing sacred music. A German Benedictine nun of all things. Lived almost 90 years in the 12 th century! [URL],not sexist,none,none,test,mixed
sexism2022_english-13654,If she's attractive enough many men won't even ask.,not sexist,none,none,test,mixed
sexism2022_english-13672,I don't care if women wear makeup. It's worthless and a waste of time in my opinion. Check usernames before replying next time.,not sexist,none,none,test,mixed
sexism2022_english-13696,If parents were dressing a biological girl this way liberals would say it's sexualization of young girls and oppressive patriarchy.,not sexist,none,none,test,mixed
sexism2022_english-13700,What about when I already match with girls but can’t get them to write back. They may write me once but then they leave me on read.,not sexist,none,none,test,mixed
sexism2022_english-13733,"Yep. Yesterday, I heard those young whippersnapper lawyers giggling and singing ""Ding-dong the witch is dead, the witch is dead!"". They were informed today that they ARE the witch. Pity.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-13793,I always thought fat activists (the philosophy is rife with sexual entitlement) were the female version of incels. TIL.,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-13798,"I saw this as well, women done want the 80% of beta males to understand this.",not sexist,none,none,test,mixed
sexism2022_english-13802,The image of Hillary having a seizure mid-debate and face-planting from her podium because of a verbal-smackdown from Trump is just too lulzy for words. #MAGA #GabFam #NeverHillary #HillarysHealth #BasketOfDeplorables,not sexist,none,none,test,mixed
sexism2022_english-13808,"Jesus if looks could kill: she could kill my children just by her stare. Good thing she's a female, otherwise she'd be treated like an adult by the criminal justice system.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-13846,“If I say bad things about women my wiener won’t get action!!!”,not sexist,none,none,test,mixed
sexism2022_english-13851,Who is that ugly woman and why did Nike let her design shoes?,not sexist,none,none,test,mixed
sexism2022_english-13875,The Baby Momma left her Cuck with her baby.,not sexist,none,none,test,mixed
sexism2022_english-13883,You sound like a beta-male cuck mangina soy boy that can’t get laid by a woman.,not sexist,none,none,test,mixed
sexism2022_english-13917,If women are to be knocked up and held hostage in Texas. Then a positive paternity test should cost a man 50% of his income. That’s equality. Otherwise Texas is sexually exploiting and enslaving women,not sexist,none,none,test,mixed
sexism2022_english-13926,It still sounds like you might just have a reactive libido or what I call a pretty normal female libido.,not sexist,none,none,test,mixed
sexism2022_english-13933,"MO is a dick. No First 'Lady' has had the balls to say something like this. Words not becoming of a exiting FLOTUS. She has trashed America before, during, and will after... It's tough not to hate her(and I do). _ _ _ _ [URL]",not sexist,none,none,test,mixed
sexism2022_english-13961,So THAT'S what happened when I was physically and emotionally abused by my feminist mother for the first 14 years of my life. Privilege!,not sexist,none,none,test,mixed
sexism2022_english-13979,did you search for Beliziangrove women yet? equal opportunisticks,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-1398,"Get the bitch. If she's guilty, send her to a prison in the Negev and gas her daily. Or something lmao. How many more of (((those roaches))) in israel are guilty of something? PM's, a former president there... bunch of lowlifes...",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-14000,"The two biggest porn searches from women are 'rape' and 'gangbang', lol Dozens of studies show this, look it up.",not sexist,none,none,test,mixed
sexism2022_english-14002,"You don't hold them collectively accountable by extinguishing your line unless you're just retarded. Lower your looks-based expectations, and then look for a woman who thinks she doesn't deserve you, and has a good attitude, and live.",not sexist,none,none,test,mixed
sexism2022_english-14031,"[USER] I'll throw her a bone, she looked pretty good until 35-40. Better than most women can say.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-14050,Hahahaha that was my response to an idiot woman bashing me. You wanna join the party too?,not sexist,none,none,test,mixed
sexism2022_english-14051,Lol. Scaredy-twat runs away again.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-14075,"This is great! They include both genders and adoptions. Honestly men will most likely not take advantage nearly as much as women, however this is a huge step forward!",not sexist,none,none,test,mixed
sexism2022_english-1410,The ankles never lie... Big ankles on a skinny girl? She's only skinny for now...,not sexist,none,none,test,mixed
sexism2022_english-1414,I'd like to jump into her GL (gineline),not sexist,none,none,test,mixed
sexism2022_english-14147,"The whole ""beta provider"" paradigm will slowly collapse for women. The only beta providers that will stay in the game will be 0 to 3's. That's like me getting rid of a dry spell by fucking a 400 pound land whale. There are limits. Women are fucked.",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-14170,"Sure she has. Her and every other person who's been caught acting like an evil witch have all had ""death threats"" conveniently appear",not sexist,none,none,test,mixed
sexism2022_english-14188,Muslim women wear the Burka because the numbers of muslim men is too high. They kniw they'll be raped if they don't. Allahs mohammads law,not sexist,none,none,test,mixed
sexism2022_english-1420,They know women are shit and prefer male friends....and then talk shit and use and abuse them!,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-14204,I used like Katy Perry. NOW....I can not stand the sight of her. What a dumb hitch.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-14211,#StopMilitantFeminisim Conservative women have class & know these twits will destroy themselves.,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-14213,"You're spending time wondering about the motivation and intent of women on-line? On-line is beta. They aleady assume you're low value, which is why you have time to spend on there.",not sexist,none,none,test,mixed
sexism2022_english-14219,The moment my mom divorced my dad and went riding the cock carousel I knew I’d never date again. Seven years later I’ve held up. Been a great 7 years.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-14270,"It is pretty remarkable to be honest Dozens of literally porn star type girls that you can fuck for cheap. And people want to “get a 10” so badly lol. Fucking a 10 feels awesome but it’s still just fucking, I agree",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-14285,"Your asshole is fun, vaginas aren't that fun. We don't bleed one week out of the month. We don't have to terminate a pregnancy through our asses. **We give up our assholes for some random Chad.** Ha! Hilarious typo... ... unless it's *not* a typo? ;)",not sexist,none,none,test,mixed
sexism2022_english-14339,"Take it easy on the shine, stay away from other boy's women That's one damn good way for a man to get it whooped down These boys tough down here Get your ass tore up down here [URL]",not sexist,none,none,test,mixed
sexism2022_english-14350,"I don’t really have many women, I do have one",not sexist,none,none,test,mixed
sexism2022_english-14366,"very very few girls are actually ugly though. You literally need to be fat, deformed, covered in hair etc to be considered an ugly female... all you need to be considered an ugly man is a weak jawline",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-14404,"Liberal OUTRAGEOUS LIES are going to bring America to Civil War Huffington Post Headline tonight: #Kavanaugh did NOT ""choke up while denying rape claims"". He choked up when he talked about what this witch's LIES have done to his family [URL]",not sexist,none,none,test,mixed
